user,type_bool,summary_bytes,total_byte_change,addition_or_deletion,isBotEdit,isMinor,isUnpatrolled,isNew,no_of_edits
BluesyMammal417,1,0,27,1,0,0,0,0,4
3.152.161.138,1,14,10,0,0,0,0,0,2
HughJLF,1,32,4,1,0,0,0,0,16
6.58.201.130,1,0,0,0,0,0,0,0,9
Was a bee,1,98,99,1,0,0,0,0,17
Mjroots,1,24,18,0,0,0,0,0,47
PrimeHunter,1,34,20,0,0,0,0,0,44
01:248:4601:3EE0:BCBF:CF48:A247:CDC9,1,0,35,0,0,0,0,0,1
Gulumeemee,1,140,7186,1,0,1,0,0,24
Darryn a,1,0,0,0,0,0,0,0,1
Jberkel,1,10,1,1,0,0,0,0,74
.169.145.202,1,24,14,1,0,0,0,0,13
Chaabano,1,223,330,1,0,1,0,0,4
Ozzie10aaaa,1,39,30,0,0,0,0,0,24
.50.209.132,1,0,0,0,0,0,0,0,3
00:8807:8787:7700:A080:B7B4:96A1:1829,1,21,4,0,0,0,0,0,1
Jkudlick,1,66,255,1,0,0,0,0,9
8.29.164.167,1,13,2,1,0,0,0,0,1
Ruwoltj,1,37,31,0,0,0,0,0,44
Freddie2016,1,8,32,1,0,0,0,0,14
DPdH,1,77,24,0,0,0,0,0,36
1.83.139.39,1,11,0,0,0,0,0,0,37
Master202020,1,20,103,1,0,1,0,0,1
Wikishovel,1,44,24,1,0,0,0,0,46
Skounev,1,0,7,1,0,0,0,0,22
Jionunez,1,51,0,0,0,1,0,0,12
0.175.254.11,1,41,331,1,0,0,0,0,6
Neddyseagoon,1,0,81,1,0,0,0,0,149
EBRD,1,19,488,0,0,0,0,0,5
Shyamsunder,1,103,78,1,0,0,0,0,17
AnomieBOT,1,44,18,1,1,1,0,0,1401
Jabberjawjapan,1,53,241,0,0,0,0,0,103
AnomieBOT,1,122,802,1,1,0,0,0,1402
WhisperToMe,1,18,176,1,0,0,0,0,193
Thunderbelch,1,42,2,1,0,1,0,0,1
.150.32.130,1,0,1,1,0,0,0,0,1
Johnsoniensis,0,6,22,1,0,0,0,0,382
3.105.31.234,1,27,3541,1,0,0,0,0,1
.246.52.191,1,18,1,1,0,0,0,0,2
Arcarius,1,4,35,1,0,0,0,0,35
HughJLF,1,31,0,0,0,0,0,0,17
Anythingyouwant,1,5,53,0,0,0,0,0,23
1.111.155.14,1,0,100,1,0,0,0,0,1
Rubbish computer,1,57,1,1,0,1,0,0,245
Clarawolfe,1,0,12,1,0,0,0,0,17
DVdm,1,160,4230,1,0,1,0,0,21
Shyamsunder,1,72,44,1,0,0,0,0,18
Uanfala,1,146,46,0,0,0,0,0,48
DVdm,1,53,456,1,0,0,0,0,22
.173.121.83,1,7,22,0,0,0,0,0,5
Neddyseagoon,1,24,20,1,0,0,0,0,150
Harmon758,1,120,4161,1,0,0,0,0,135
JamFilms,1,0,187,1,0,0,0,0,8
Marfinan,1,22,1,0,0,0,0,0,1
Mindi Crayon,1,0,1,0,0,0,0,0,26
2.212.248.129,1,31,241,1,0,0,0,0,1
Cyberbot I,1,171,31,1,1,1,0,0,1481
Linguist2017,1,52,593,1,0,0,0,0,6
Moonlighttt,1,21,90,1,0,0,0,0,6
1.83.139.39,1,11,6,0,0,0,0,0,38
Sopianae,1,9,115,0,0,0,0,0,1
Kakaksassi,1,38,0,0,0,0,0,0,1
.234.28.33,1,0,1,0,0,0,0,0,1
.20.190.222,1,0,13,1,0,0,0,0,17
Ozzie10aaaa,1,39,19,1,0,0,0,0,25
Neddyseagoon,1,15,20,1,0,0,0,0,151
Harmon758,1,81,1088,1,0,0,0,0,136
05:204:8087:296E:0:0:1866:F8A5,1,0,0,0,0,0,0,0,1
Largoplazo,1,136,12,1,0,1,0,0,36
The Anome,1,21,313,1,0,0,0,0,58
01:6A0:0:2333:5604:A6FF:FE1E:34F6,0,22,312,1,0,0,0,0,1
Geregen2,1,91,92,0,0,0,0,0,10
King Prithviraj II,1,13,23,1,0,0,1,1,1
Sire,1,0,92,0,0,0,0,0,1
Teddy Bear,1,25,178,0,0,0,0,0,37
DPdH,1,72,21,0,0,0,0,0,37
9.234.252.65,1,29,233,0,0,0,0,0,4
Kges1901,0,89,51,1,0,0,0,1,10
JamFilms,1,0,2,1,0,0,0,0,9
Domdeparis,1,67,21,1,0,0,0,0,66
Domdeparis,1,73,3531,1,0,0,1,1,66
5.132.103.66,1,0,6,1,0,0,0,0,1
Timothyjosephwood,1,28,1133,1,0,0,0,0,36
InternetArchiveBot,1,59,75,1,1,0,0,0,4531
TommyBoy,0,41,33,1,0,0,0,0,81
.60.196.169,1,0,4,1,0,0,0,0,1
Narky Blert,1,43,22,1,0,0,0,0,161
Was a bee,1,95,96,1,0,0,0,0,18
George Ho,1,54,295,1,0,0,0,0,149
0.175.254.11,1,27,10,1,0,0,0,0,7
WhatEvenIsThis?,1,5,50,1,0,1,0,0,1
WiJG?,1,0,284,1,0,0,0,0,1
Kevjassintkevin,1,30,102,1,0,1,0,0,14
Couiros22,1,0,60,0,0,0,0,0,88
Mingxiaoshang,1,20,0,0,0,1,0,0,25
Smurrayinchester,1,45,554,1,0,0,0,0,4
VivaLaVisa,1,37,6137,1,0,0,1,1,1
Neddyseagoon,1,0,1,1,0,0,0,0,152
.139.120.178,1,23,35,1,0,0,0,0,5
Augustobafua,1,32,48,1,0,0,0,0,23
ERA NATARASAN,1,0,267,1,0,0,0,0,12
.24.249.133,0,0,883,1,0,0,0,0,1
05:204:8087:296E:0:0:1866:F8A5,1,0,0,0,0,0,0,0,2
Kges1901,1,31,162,1,0,0,0,0,11
Darryn a,1,0,3,1,0,1,0,0,2
AvicBot,0,55,1,0,1,1,0,0,894
Ribbon Salminen,1,45,328,1,0,0,0,0,182
Chiswick Chap,1,11,18,1,0,0,0,0,86
A. Haque Sonash,1,0,145,1,0,0,0,0,5
.172.255.201,1,54,2,1,0,0,0,0,1
Takerlamar,1,51,48,1,0,0,0,0,1
Harmon758,1,70,865,1,0,0,1,1,137
.98.102.87,1,12,2,1,0,0,0,0,11
DVdm,1,162,1668,1,0,1,0,0,23
Typhoon2013,1,90,306,0,0,0,0,0,17
DVdm,1,52,1103,1,0,0,0,0,24
The Anome,0,37,6,1,0,0,0,0,59
Billinghurst,1,12,184,0,0,0,0,0,4
Oshwah,1,63,799,1,0,0,0,0,375
Robert4311,1,15,40,1,0,0,1,1,1
Flow234,0,99,178,0,0,0,0,0,2
Roshyf2,1,0,8,1,0,0,0,0,3
A02:C7D:1E15:1A00:5D42:11CE:776B:8AFF,1,23,8,0,0,0,0,0,1
Moogyboy,1,11,93,1,0,0,0,0,2
Geregen2,1,94,63,1,0,0,0,0,11
Jean-Jacques Georges,1,15,5,0,0,1,0,0,3
Yunshui,1,35,14,1,0,0,0,0,8
.155.196.237,1,250,57,0,0,0,0,0,1
NejiLoverr,1,10,19,0,0,0,0,0,1
Rockysantos,1,14,557,1,0,1,0,0,3
Husseini energy,1,0,9,1,0,0,0,0,2
6.51.240.94,1,0,6,1,0,0,0,0,1
VivaLaVisa,1,13,37,0,0,0,0,0,2
2.212.248.129,1,8,1,0,0,0,0,0,2
The Anome,0,36,5,1,0,0,0,0,60
Knuand,1,11,369,1,0,1,0,0,38
0.2.54.213,1,24,42,1,0,0,0,0,157
WhisperToMe,1,20,190,1,0,0,0,0,194
D0x,1,0,357,1,0,0,0,0,2
Benji the Pen,1,63,191,1,0,0,0,0,14
ERA NATARASAN,1,0,349,0,0,0,0,0,13
MFriedman,1,6,85,1,0,0,0,0,4
9.90.106.167,0,0,293,1,0,0,0,0,1
Marc87,1,0,21,0,0,0,0,0,21
VivaLaVisa,1,18,10,1,0,0,0,0,3
.109.170.13,1,35,15,0,0,0,0,0,1
Narky Blert,1,25,23,1,0,0,0,0,162
Liverpool20091985,1,0,3,1,0,0,0,0,1
Darryn a,1,0,2,1,0,1,0,0,3
.98.102.87,1,12,0,0,0,0,0,0,12
.173.133.102,1,0,470,1,0,0,0,0,4
Charles01,1,14,536,1,0,0,0,0,30
7.222.193.41,1,0,10,1,0,0,0,0,1
Director,1,144,19,1,0,0,0,0,2
MBlaze Lightning,1,0,229,1,0,0,0,0,67
StAnselm,1,195,199,0,0,0,0,0,90
Bensci54,1,132,22,1,0,1,0,0,2
Teddy Bear,1,25,32,1,0,0,0,0,38
9.90.106.167,0,23,0,0,0,0,0,0,2
JamFilms,1,0,13,1,0,0,0,0,10
Manorial,1,0,3,1,0,0,0,0,1
.7.19.60,1,11,33,0,0,0,0,0,1
Crashed greek,1,13,330,1,0,0,0,0,12
A03:2880:2130:9FF0:FACE:B00C:0:1,1,9,1,1,0,0,0,0,1
.98.102.87,1,12,0,0,0,0,0,0,13
Jberkel,1,198,600,1,0,0,0,1,75
ISLAMIST ABIGAIL HARRISON,1,91,71,1,0,0,1,1,1
DRN clerk bot,1,85,2,0,1,0,0,0,19
NejiLoverr,1,10,5,1,0,0,0,0,2
Mac Dreamstate,1,37,4,1,0,0,0,0,74
Michael Bednarek,1,173,95,1,0,0,0,0,21
9.90.106.167,0,23,14,1,0,0,0,0,3
Jupitus Smart,1,54,64,1,0,0,0,0,34
.190.148.115,1,176,118,1,0,0,0,0,1
2.78.239.90,1,25,16,1,0,0,0,0,1
BlameRuiner,1,178,142,1,0,0,0,0,40
Harmon758,1,63,858,1,0,0,1,1,138
Roy Bateman,1,30,3,0,0,0,0,0,25
BU Rob13,1,35,179,1,0,0,0,0,123
DH85868993,1,13,42,1,0,0,0,1,19
Jberkel,1,16,21,1,0,0,0,0,76
3.136.107.49,1,0,92,1,0,0,0,0,1
Anythingyouwant,1,77,1,1,0,0,0,0,24
NejiLoverr,1,10,0,0,0,0,0,0,3
Jeh,1,62,676,1,0,0,0,0,24
01:405:4400:643E:F863:5E55:5B23:20FD,1,0,59,0,0,0,0,0,3
9.117.13.130,1,0,421,1,0,0,0,0,25
AirWolf,1,0,170,1,0,0,0,0,6
Awesomemeeos,1,20,308,1,0,0,1,0,52
Johnsoniensis,0,23,20,1,0,0,0,0,383
SerpentRevolution666,1,14,15,1,0,0,0,0,1
JamFilms,1,0,8,1,0,0,0,0,11
VivaLaVisa,1,20,2,1,0,0,0,0,4
Mac Dreamstate,1,9,17,1,0,0,0,0,75
2.212.248.129,1,31,1,0,0,0,0,0,3
9.90.106.167,0,23,114,1,0,0,0,0,4
HHH Pedrigree,1,0,56,1,0,0,0,0,5
Cydebot,1,74,66,0,1,1,0,0,530
Tachs,1,51,286,1,0,0,0,0,81
Whizz40,1,30,11,0,0,0,0,0,16
03:77:4F19:280:D599:CAC8:CB23:F4B6,1,0,416,1,0,0,0,0,1
Bluescouting,1,40,272,1,0,0,0,0,1
Ribbon Salminen,1,27,93,1,0,0,0,0,183
.150.102.168,1,22,261,1,0,0,1,1,1
Firie350,1,0,19,1,0,1,0,0,3
Rberchie,1,0,234,1,0,1,0,0,1
00:1008:B159:7D67:841:4098:BDE9:FFC7,1,22,36,0,0,0,0,0,1
NejiLoverr,1,10,5,1,0,0,0,0,4
Cattus,1,24,333,1,0,0,0,0,34
Domdeparis,1,65,13,1,0,0,0,0,67
Eagleash,1,41,22,1,0,1,0,0,30
Kku,1,70,4,1,0,1,0,0,35
OZOO,1,113,115,0,0,0,0,0,1
Kku,1,70,4,1,0,1,0,0,36
WayKurat,1,129,110,0,0,1,0,0,40
WayKurat,1,135,238,0,0,1,0,0,40
Blanche of King's Lynn,1,30,28,1,0,0,0,0,1
WoKrKmFK3lwz8BKvaB94,1,21,383,1,0,0,0,0,5
AirWolf,1,17,2,0,0,1,0,0,7
Couiros22,1,0,16,0,0,0,0,0,89
Norman.gillen,1,124,196,1,0,1,0,0,12
NejiLoverr,1,10,1,1,0,0,0,0,5
Bungle,1,68,21,0,0,1,0,0,7
JamFilms,1,0,33,0,0,0,0,0,12
.146.163.40,1,0,155,1,0,0,0,0,2
Rcb1,1,13,16,1,0,0,0,0,26
Fma12,1,41,166,1,0,0,0,0,32
InternetArchiveBot,1,59,84,1,1,0,0,0,4532
Ops Monitor (WMF),1,0,15,0,1,0,0,0,169
Benji the Pen,1,56,103,1,0,0,0,0,15
Geregen2,1,0,428,1,0,0,0,0,12
VivaLaVisa,1,0,60,1,0,0,0,0,5
A. Haque Sonash,1,0,7,0,0,0,0,0,6
Rosser1954,1,50,4,0,0,0,0,0,9
Ss112,1,20,2,1,0,0,0,0,368
8.34.151.139,1,16,0,0,0,0,0,0,4
Ssven2,1,0,5981,1,0,0,0,0,54
Bahudhara,1,99,61,1,0,0,0,0,3
Younotmenotyou,0,32,401,1,0,0,0,0,1
Jberkel,1,16,50,1,0,0,0,0,77
Mindi Crayon,1,0,0,0,0,0,0,0,27
2.78.239.90,1,16,0,0,0,0,0,0,2
Cyberbot I,1,157,64,1,1,1,0,0,1482
3.194.132.73,1,0,377,1,0,0,0,0,1
DH85868993,1,53,47,1,0,0,0,0,20
StAnselm,1,78,50,1,0,0,0,0,91
Ssven2,1,0,70,0,0,0,0,0,55
.42.173.32,1,5,2,1,0,0,0,0,24
Teddy Bear,1,25,16,1,0,0,0,0,39
Tibetan Prayer,1,0,91,1,0,0,0,0,7
4.104.161.79,1,12,22,0,0,0,0,0,8
.97.253.224,1,50,1,1,0,0,0,0,1
PrimeHunter,1,82,61,0,0,0,0,0,45
05:204:200D:CC1A:0:0:AC3:E0B0,1,16,64,1,0,0,0,0,1
Randy Kryn,1,11,8,1,0,0,0,0,153
A03:A8E0:DFFF:2836:0:0:0:29,1,0,24,1,0,0,0,0,1
BOT-Superzerocool,1,78,4,0,1,1,0,0,143
.87.96.32,1,20,160,0,0,0,0,0,1
Augustobafua,1,32,48,1,0,0,0,0,24
Kku,1,70,4,1,0,1,0,0,37
Fma12,1,10,95,1,0,0,0,0,33
Zhu Haifeng,1,103,141,1,0,0,0,0,5
Stinger20,1,21,1137,1,0,0,0,0,9
Disneyisatale,1,34,2,0,0,0,0,0,10
Newareissac,1,0,58,1,0,0,0,0,2
Aung Phyoe,1,11,3,0,0,0,0,0,2
.146.163.40,1,0,9,0,0,0,0,0,3
3.225.176.244,1,14,1261,0,0,0,0,0,2
2.174.249.227,1,19,305,0,0,0,0,0,1
Xx236,1,0,11,1,0,0,0,0,62
8.252.128.253,1,10,0,0,0,0,0,0,1
Kku,1,70,4,1,0,1,0,0,38
.74.249.12,1,19,13,0,0,0,0,0,1
Hugo999,1,172,3,1,0,0,0,0,361
0.175.254.11,1,37,0,0,0,0,0,0,8
Mingxiaoshang,1,0,9,1,0,1,0,0,26
Mindi Crayon,1,0,8,1,0,0,0,0,28
Kidofgod,1,10,0,0,0,0,0,0,2
Andrewmaklh,1,40,528,1,0,0,0,0,9
3.136.107.49,1,0,63,1,0,0,0,0,2
ATX-NL,1,0,41,0,0,0,0,0,2
Ozzie10aaaa,1,14,19,1,0,0,0,0,26
PRehse,0,0,30,1,0,0,0,0,110
Burzuchius,1,23,2,0,0,0,0,0,3
NilzaAngmo,1,0,47,1,0,0,0,0,1
Uanfala,1,55,90,1,0,0,0,0,49
Kellymoat,1,187,67,1,0,1,0,0,92
AnomieBOT,1,126,1417,1,1,1,0,0,1403
Adriennepjones,1,44,754,1,0,0,0,0,1
Mindi Crayon,1,0,2,0,0,0,0,0,29
ERA NATARASAN,1,0,52,1,0,0,0,0,14
InternetArchiveBot,1,59,391,1,1,0,0,0,4533
02:306:8089:AFC0:2833:B4BB:6032:F8FE,1,134,191,1,0,0,0,0,1
Apcbg,1,55,0,0,0,0,0,0,9
InternetArchiveBot,0,64,1680,1,1,0,0,0,4534
Sae1962,1,18,20,1,0,0,0,0,71
7.164.58.191,1,0,5,1,0,0,0,0,1
Stephanie (Oxford),1,32,293,1,0,0,0,0,1
Paul W,1,9,16,0,0,0,0,0,31
Teddy Bear,1,25,37,0,0,0,0,0,40
Billinghurst,1,129,60,0,0,1,0,0,5
Amalthea (bot),1,58,0,0,1,0,0,0,226
PatHadley,1,58,231,1,0,0,0,0,2
AnomieBOT III,1,30,1539,0,1,0,0,0,15
.146.163.40,1,0,1,1,0,0,0,0,4
Billinghurst,1,123,60,0,0,1,0,0,6
Andrewmaklh,1,40,2,1,0,0,0,0,10
Johnsoniensis,0,9,156,1,0,0,0,0,384
.243.90.129,1,0,1,0,0,0,0,0,1
BilalIbrahim,1,0,2233,1,0,0,0,0,1
Kku,1,70,4,1,0,1,0,0,39
GianWiki,1,13,56,1,0,1,0,0,252
Mindi Crayon,1,0,0,0,0,0,0,0,30
Yoninah,1,15,204,1,0,0,0,0,53
Oshwah,1,167,416,1,0,0,0,0,376
0.36.17.78,1,0,46,1,0,0,0,0,1
NinjaRobotPirate,1,140,30,0,0,0,0,0,46
Ottawahitech,1,81,175,1,0,0,0,0,49
.186.41.18,1,0,33,1,0,0,0,0,1
Pbsouthwood,1,27,2,1,0,0,0,0,64
Fma12,1,0,153,1,0,0,0,0,34
Chemical Engineer,1,52,1611,0,0,0,0,0,6
Saqib,1,45,182,0,0,0,0,0,19
Zurab.vashakidze,1,0,120,1,0,0,0,0,8
Narky Blert,1,27,20,1,0,0,0,0,163
Viking1808,1,4,8483,0,0,0,0,0,12
2.198.82.158,1,31,3,1,0,0,0,0,2
Yep2yel,1,0,347,1,0,0,0,0,1
Agila81,1,49,0,0,0,0,0,0,23
Domdeparis,1,78,13,0,0,0,0,0,68
Cplakidas,1,27,149,1,0,0,0,0,31
Firie350,1,0,7,0,0,1,0,0,4
Spike 'em,1,25,39,0,0,0,0,0,31
Ribbon Salminen,1,0,130,1,0,0,0,0,184
PrimeHunter,1,28,16,0,0,0,0,0,46
ERA NATARASAN,1,20,1,1,0,0,0,0,15
Chiswick Chap,1,32,265,1,0,0,0,0,87
MFriedman,1,19,2188,0,0,0,0,0,5
Rubbish computer,1,58,1,1,0,1,0,0,246
Morganical1234,1,32,0,0,0,0,0,0,2
EricEnfermero,1,203,12,0,0,1,0,0,58
Rashesh Purohit,1,0,1,1,0,0,0,0,24
Margaretver,1,87,140,1,0,0,0,0,55
I call the big one bitey,1,62,128,1,0,0,0,0,13
Martinevans123,0,22,1390,1,0,0,0,0,61
J. M.,1,122,1,0,0,0,0,0,1
3.225.176.244,1,14,85,0,0,0,0,0,3
J. M.,1,7,617,1,0,0,1,1,2
Firie350,1,0,1,0,0,1,0,0,5
Xx236,1,32,128,1,0,0,0,0,63
Gilgamesh4,1,53,191,1,0,0,0,0,14
ListeriaBot,1,21,53,1,1,1,0,0,304
Asiaticus,1,25,9,1,0,1,0,0,32
9.255.48.61,1,55,31,1,0,0,0,0,6
Aung Phyoe,1,11,1,0,0,0,0,0,3
Couiros22,1,0,156,1,0,0,0,0,90
Jmcc150,1,44,435,1,0,0,0,0,1
Yep2yel,1,0,6,1,0,0,0,0,2
Peter coxhead,1,6,7,1,0,0,0,0,65
Johnsoniensis,0,6,86,1,0,0,0,0,385
Harmon758,1,130,1346,1,0,0,0,0,139
Freddie2016,1,0,246,1,0,0,0,0,15
Oshwah,1,33,52,1,0,0,0,0,377
0.35.238.39,1,11,19,1,0,0,0,0,1
SerpentRevolution666,1,0,156,1,0,0,0,0,2
Ghmyrtle,1,9,78479,1,0,0,0,1,27
Rjensen,1,21,99,1,0,0,0,0,34
Bahudhara,1,141,420,0,0,0,0,0,4
01:8003:6102:CC00:414A:D70D:CFB5:3FC4,1,252,42,1,0,0,0,0,1
Sabbatino,1,18,0,0,0,0,0,0,106
Effiong Goodluck,1,0,68,1,0,0,0,0,1
Harmon758,1,95,1100,1,0,0,1,1,140
Marfinan,1,22,28,0,0,0,0,0,2
Biru Kumar Singh,1,77,566,0,0,0,0,0,3
Ministerboy,1,22,52,0,0,0,0,0,116
Rcb1,1,17,314,1,0,0,0,0,27
Anetek,1,46,459,0,0,0,0,0,1
InternetArchiveBot,1,59,141,1,1,0,0,0,4536
InternetArchiveBot,0,64,1212,1,1,0,0,0,4536
Oshwah,1,80,285,1,0,0,0,0,378
Mrschimpf,1,22,144,1,0,1,0,0,26
.203.44.185,1,0,7,1,0,0,0,0,2
Asiaticus,1,25,2,1,0,1,0,0,33
8.29.164.167,1,33,1,0,0,0,0,0,2
Couiros22,1,0,27,0,0,0,0,0,91
Mjroots,0,17,76,1,0,0,0,0,48
.120.23.55,1,26,37,1,0,0,0,0,1
9.30.38.166,1,0,28,0,0,0,0,0,4
Ruwoltj,1,37,396,1,0,0,0,0,45
Sae1962,1,17,67,1,0,0,0,0,72
Sturmgewehr88,1,6,3,1,0,0,0,0,40
Wikishovel,1,163,566,1,0,1,0,0,47
Kku,1,73,34,1,0,1,0,0,40
Jamiewilson,1,13,0,0,0,0,0,0,8
Ghmyrtle,1,9,78397,0,0,0,0,0,28
Froid,1,19,0,0,0,0,0,0,51
Onel5969,1,111,122,1,0,0,0,0,70
Rasheed Barsar,1,94,39,1,0,0,0,0,1
DGtal,1,48,20,1,0,0,0,0,1
Jabberjawjapan,1,63,1813,0,0,0,0,0,104
9.117.13.130,1,0,238,1,0,0,0,0,26
9.205.31.1,1,0,45,1,0,0,0,0,3
Moogyboy,1,11,45,1,0,0,0,0,3
Uanfala,0,21,22,1,0,0,0,0,50
3.141.220.21,1,0,590,1,0,0,0,0,8
Asefc,1,0,2,1,0,0,0,0,5
Smurrayinchester,1,31,346,1,0,0,0,0,5
Dthomsen8,0,48,49,1,0,0,0,0,94
Xx236,1,32,173,1,0,0,0,0,64
Agila81,1,28,0,0,0,0,0,0,24
2.106.182.251,1,33,13,1,0,0,0,0,1
Teddy Bear,1,25,53,0,0,0,0,0,41
Ermeghaagrawal,1,0,1,0,0,0,0,0,1
Hugo999,1,65,35,0,0,0,0,0,362
9.160.97.37,1,13,66,1,0,0,0,0,1
Geregen2,1,94,27,1,0,0,0,0,13
.120.23.55,1,29,6,0,0,0,0,0,2
Cplakidas,1,10,13,0,0,0,0,0,32
AvicBot,1,74,44,1,1,1,0,0,895
David Colquhoun,1,0,4,1,0,0,0,0,25
Rberchie,1,15,312,1,0,1,0,0,2
Oshwah,1,64,278,1,0,0,0,0,379
Harmon758,1,127,1,0,0,0,0,0,141
Aoba47,1,0,563,1,0,0,0,0,134
Johnsoniensis,0,8,23,1,0,0,0,0,386
Svwiki99,1,17,301,1,0,0,0,0,2
Shyamsunder,1,114,9,1,0,0,0,0,19
Muhammad Umair Mirza,1,0,2,1,0,1,0,0,6
Stevelinde,1,0,33,1,0,0,0,0,16
Gronk Oz,1,36,1581,1,0,0,1,1,29
Rubbish computer,1,16,1,1,0,0,0,0,247
.26.0.228,1,0,7,0,0,0,0,0,1
Ministerboy,1,0,140,1,0,0,0,0,117
HenryCrun15,1,66,6,1,0,0,0,0,33
PatWilliam01,1,0,228,0,0,0,0,0,3
Rashesh Purohit,1,0,118,1,0,0,0,0,25
2.177.174.34,1,0,3,0,0,0,0,0,1
.148.37.244,1,19,457,1,0,0,0,0,3
Chiswick Chap,1,49,3,1,0,0,0,0,88
J. M.,1,86,357,0,0,0,0,0,4
J. M.,1,86,16,0,0,0,0,0,4
Harmon758,1,70,867,1,0,0,0,0,142
Neddyseagoon,1,0,6,0,0,0,0,0,153
9.117.13.130,1,0,15,0,0,0,0,0,27
Flami72,1,61,244,1,0,0,0,0,31
J-lorentz,1,65,387,1,0,0,0,0,52
Price Zero,1,29,5,0,0,0,0,0,1
8.29.164.167,1,38,1,1,0,0,0,0,3
9.253.0.17,1,34,13,0,0,0,0,0,2
JCGDIMAIWAT,1,10,11,0,0,0,0,0,6
Sabbatino,1,6,10,1,0,0,0,0,107
Brigade Piron,1,60,32,1,0,0,0,0,10
LFdoR,1,33,302,1,0,0,0,0,18
Jamiewilson,1,13,53,0,0,0,0,0,9
Kku,1,70,4,1,0,1,0,0,41
Narky Blert,1,25,19,1,0,0,0,0,164
Vaselineeeeeeee,1,0,1,1,0,0,0,0,19
Rubbish computer,1,73,1,1,0,1,0,0,248
3.225.176.244,1,14,372,1,0,0,0,0,4
Redgolpe,1,7,242,1,0,0,0,0,1
.200.198.20,1,0,20,0,0,0,0,0,4
GianWiki,1,15,221,1,0,1,0,0,253
Materialscientist,1,126,13,0,0,1,0,0,1058
.6.238.43,1,53,41,1,0,0,1,0,1
InternetArchiveBot,0,64,1236,1,1,0,0,0,4537
Rubbish computer,1,54,1,1,0,1,0,0,249
Materialscientist,1,70,1015,1,0,0,0,1,1059
Cydebot,1,74,170,1,1,1,0,0,531
Kku,1,70,4,1,0,1,0,0,42
.148.37.244,1,21,3,1,0,0,0,0,4
Brigade Piron,1,62,36,1,0,0,0,0,11
Randy Kryn,1,28,4,1,0,0,0,0,154
Fashu,1,0,55,1,0,0,0,0,1
InternetArchiveBot,1,59,209,1,1,0,0,0,4539
InternetArchiveBot,0,64,1099,1,1,0,0,0,4539
Saqib,1,18,154,1,0,0,0,0,20
Andrewmaklh,1,40,19,1,0,0,0,0,11
Dwanyewest,1,18,181,1,0,0,0,0,52
Shyamsunder,1,68,40,1,0,0,0,0,20
Fma12,1,11,104,1,0,0,0,0,35
Hugo999,1,195,32,0,0,0,0,0,363
.113.81.48,1,17,277,1,0,0,0,0,1
.173.133.102,1,0,77,1,0,0,0,0,5
7.164.58.191,1,0,42,1,0,0,0,0,2
Samwalton9,1,31,514,1,0,0,0,0,65
9.255.48.61,1,15,11,0,0,0,0,0,7
Rubbish computer,1,49,1,1,0,1,0,0,250
Materialscientist,1,117,575,0,0,0,0,0,1061
Materialscientist,1,75,712,1,0,0,0,0,1061
2.31.118.240,1,35,60,1,0,0,0,0,1
2.212.248.129,1,31,17,1,0,0,0,0,4
Cyberbot I,1,94,0,0,1,0,0,0,1483
Typhoon2013,1,0,80,1,0,0,0,0,18
.146.163.40,1,0,135,1,0,0,0,0,5
TomS TDotO,1,16,1,1,0,1,0,0,4
Christophoro S,1,39,32,1,0,0,1,0,1
Neddyseagoon,1,0,33,1,0,0,0,0,154
3.225.176.244,1,14,1261,0,0,0,0,0,5
Yamla,1,14,117,1,0,0,0,0,17
.221.19.226,1,0,4,1,0,0,0,0,1
Rubbish computer,1,60,1,1,0,1,0,0,251
YoungCaptain,1,17,38,1,0,1,0,0,6
Fma12,1,9,10,1,0,0,0,0,36
Anythingyouwant,1,18,0,0,0,0,0,0,25
Cyberbot I,1,58,42,0,1,0,0,0,1484
Rubbish computer,1,75,1,1,0,1,0,0,252
ERA NATARASAN,1,20,108,0,0,0,0,0,16
.52.233.196,1,22,0,0,0,0,0,0,1
LovelyLillith,1,37,16,0,0,0,0,0,1
Devushkao,1,0,4,1,0,0,0,0,1
Rubbish computer,1,51,1,1,0,1,0,0,253
Ottawahitech,1,29,17,1,0,0,0,0,50
Kku,1,70,8,1,0,1,0,0,43
InternetArchiveBot,1,59,179,1,1,0,0,0,4543
InternetArchiveBot,0,64,1098,1,1,0,0,0,4543
InternetArchiveBot,1,59,600,1,1,0,0,0,4543
InternetArchiveBot,0,64,1672,1,1,0,0,0,4543
.210.7.165,1,12,86,1,0,0,0,0,7
Couiros22,1,0,153,1,0,0,0,0,92
WhisperToMe,1,89,3238,1,0,0,0,1,195
Tachs,1,75,162,1,0,0,0,0,82
01:300:4000:CA25:0:0:0:3484,1,24,28,1,0,0,0,0,2
Rubbish computer,1,60,1,1,0,1,0,0,256
Rubbish computer,1,63,0,0,0,1,0,0,256
Rubbish computer,1,46,0,0,0,1,0,0,256
Neddyseagoon,1,0,1,1,0,1,0,0,155
Modernist,1,137,1,0,0,1,0,0,18
.9.205.51,1,26,15,1,0,0,0,0,1
.113.81.48,1,17,7,1,0,0,0,0,2
A Thousand Doors,1,181,1078,1,0,0,0,0,5
Aung Phyoe,1,0,4,0,0,0,0,0,4
Samwalton9,1,10,86,1,0,0,0,0,66
Materialscientist,1,163,103,0,0,0,0,0,1063
Materialscientist,1,75,746,1,0,0,0,1,1063
